player,player_id,position,team_name,player_game_count,base_targets,behind_los_avg_depth_of_target,behind_los_avoided_tackles,behind_los_caught_percent,behind_los_contested_catch_rate,behind_los_contested_receptions,behind_los_contested_targets,behind_los_drop_rate,behind_los_drops,behind_los_first_downs,behind_los_fumbles,behind_los_grades_hands_drop,behind_los_grades_pass_route,behind_los_interceptions,behind_los_longest,behind_los_pass_block_rate,behind_los_pass_blocks,behind_los_pass_plays,behind_los_receptions,behind_los_route_rate,behind_los_routes,behind_los_targeted_qb_rating,behind_los_targets,behind_los_targets_percent,behind_los_touchdowns,behind_los_yards,behind_los_yards_after_catch,behind_los_yards_after_catch_per_reception,behind_los_yards_per_reception,behind_los_yprr,center_behind_los_avg_depth_of_target,center_behind_los_avoided_tackles,center_behind_los_caught_percent,center_behind_los_contested_catch_rate,center_behind_los_contested_receptions,center_behind_los_contested_targets,center_behind_los_drop_rate,center_behind_los_drops,center_behind_los_first_downs,center_behind_los_fumbles,center_behind_los_grades_hands_drop,center_behind_los_grades_pass_route,center_behind_los_interceptions,center_behind_los_longest,center_behind_los_pass_block_rate,center_behind_los_pass_blocks,center_behind_los_pass_plays,center_behind_los_receptions,center_behind_los_route_rate,center_behind_los_routes,center_behind_los_targeted_qb_rating,center_behind_los_targets,center_behind_los_targets_percent,center_behind_los_touchdowns,center_behind_los_yards,center_behind_los_yards_after_catch,center_behind_los_yards_after_catch_per_reception,center_behind_los_yards_per_reception,center_behind_los_yprr,center_deep_avg_depth_of_target,center_deep_avoided_tackles,center_deep_caught_percent,center_deep_contested_catch_rate,center_deep_contested_receptions,center_deep_contested_targets,center_deep_drop_rate,center_deep_drops,center_deep_first_downs,center_deep_fumbles,center_deep_grades_hands_drop,center_deep_grades_pass_route,center_deep_interceptions,center_deep_longest,center_deep_pass_block_rate,center_deep_pass_blocks,center_deep_pass_plays,center_deep_receptions,center_deep_route_rate,center_deep_routes,center_deep_targeted_qb_rating,center_deep_targets,center_deep_targets_percent,center_deep_touchdowns,center_deep_yards,center_deep_yards_after_catch,center_deep_yards_after_catch_per_reception,center_deep_yards_per_reception,center_deep_yprr,center_medium_avg_depth_of_target,center_medium_avoided_tackles,center_medium_caught_percent,center_medium_contested_catch_rate,center_medium_contested_receptions,center_medium_contested_targets,center_medium_drop_rate,center_medium_drops,center_medium_first_downs,center_medium_fumbles,center_medium_grades_hands_drop,center_medium_grades_pass_route,center_medium_interceptions,center_medium_longest,center_medium_pass_block_rate,center_medium_pass_blocks,center_medium_pass_plays,center_medium_receptions,center_medium_route_rate,center_medium_routes,center_medium_targeted_qb_rating,center_medium_targets,center_medium_targets_percent,center_medium_touchdowns,center_medium_yards,center_medium_yards_after_catch,center_medium_yards_after_catch_per_reception,center_medium_yards_per_reception,center_medium_yprr,center_short_avg_depth_of_target,center_short_avoided_tackles,center_short_caught_percent,center_short_contested_catch_rate,center_short_contested_receptions,center_short_contested_targets,center_short_drop_rate,center_short_drops,center_short_first_downs,center_short_fumbles,center_short_grades_hands_drop,center_short_grades_pass_route,center_short_interceptions,center_short_longest,center_short_pass_block_rate,center_short_pass_blocks,center_short_pass_plays,center_short_receptions,center_short_route_rate,center_short_routes,center_short_targeted_qb_rating,center_short_targets,center_short_targets_percent,center_short_touchdowns,center_short_yards,center_short_yards_after_catch,center_short_yards_after_catch_per_reception,center_short_yards_per_reception,center_short_yprr,declined_penalties,deep_avg_depth_of_target,deep_avoided_tackles,deep_caught_percent,deep_contested_catch_rate,deep_contested_receptions,deep_contested_targets,deep_drop_rate,deep_drops,deep_first_downs,deep_fumbles,deep_grades_hands_drop,deep_grades_pass_route,deep_interceptions,deep_longest,deep_pass_block_rate,deep_pass_blocks,deep_pass_plays,deep_receptions,deep_route_rate,deep_routes,deep_targeted_qb_rating,deep_targets,deep_targets_percent,deep_touchdowns,deep_yards,deep_yards_after_catch,deep_yards_after_catch_per_reception,deep_yards_per_reception,deep_yprr,franchise_id,left_behind_los_avg_depth_of_target,left_behind_los_avoided_tackles,left_behind_los_caught_percent,left_behind_los_contested_catch_rate,left_behind_los_contested_receptions,left_behind_los_contested_targets,left_behind_los_drop_rate,left_behind_los_drops,left_behind_los_first_downs,left_behind_los_fumbles,left_behind_los_grades_hands_drop,left_behind_los_grades_pass_route,left_behind_los_interceptions,left_behind_los_longest,left_behind_los_pass_block_rate,left_behind_los_pass_blocks,left_behind_los_pass_plays,left_behind_los_receptions,left_behind_los_route_rate,left_behind_los_routes,left_behind_los_targeted_qb_rating,left_behind_los_targets,left_behind_los_targets_percent,left_behind_los_touchdowns,left_behind_los_yards,left_behind_los_yards_after_catch,left_behind_los_yards_after_catch_per_reception,left_behind_los_yards_per_reception,left_behind_los_yprr,left_deep_avg_depth_of_target,left_deep_avoided_tackles,left_deep_caught_percent,left_deep_contested_catch_rate,left_deep_contested_receptions,left_deep_contested_targets,left_deep_drop_rate,left_deep_drops,left_deep_first_downs,left_deep_fumbles,left_deep_grades_hands_drop,left_deep_grades_pass_route,left_deep_interceptions,left_deep_longest,left_deep_pass_block_rate,left_deep_pass_blocks,left_deep_pass_plays,left_deep_receptions,left_deep_route_rate,left_deep_routes,left_deep_targeted_qb_rating,left_deep_targets,left_deep_targets_percent,left_deep_touchdowns,left_deep_yards,left_deep_yards_after_catch,left_deep_yards_after_catch_per_reception,left_deep_yards_per_reception,left_deep_yprr,left_medium_avg_depth_of_target,left_medium_avoided_tackles,left_medium_caught_percent,left_medium_contested_catch_rate,left_medium_contested_receptions,left_medium_contested_targets,left_medium_drop_rate,left_medium_drops,left_medium_first_downs,left_medium_fumbles,left_medium_grades_hands_drop,left_medium_grades_pass_route,left_medium_interceptions,left_medium_longest,left_medium_pass_block_rate,left_medium_pass_blocks,left_medium_pass_plays,left_medium_receptions,left_medium_route_rate,left_medium_routes,left_medium_targeted_qb_rating,left_medium_targets,left_medium_targets_percent,left_medium_touchdowns,left_medium_yards,left_medium_yards_after_catch,left_medium_yards_after_catch_per_reception,left_medium_yards_per_reception,left_medium_yprr,left_short_avg_depth_of_target,left_short_avoided_tackles,left_short_caught_percent,left_short_contested_catch_rate,left_short_contested_receptions,left_short_contested_targets,left_short_drop_rate,left_short_drops,left_short_first_downs,left_short_fumbles,left_short_grades_hands_drop,left_short_grades_pass_route,left_short_interceptions,left_short_longest,left_short_pass_block_rate,left_short_pass_blocks,left_short_pass_plays,left_short_receptions,left_short_route_rate,left_short_routes,left_short_targeted_qb_rating,left_short_targets,left_short_targets_percent,left_short_touchdowns,left_short_yards,left_short_yards_after_catch,left_short_yards_after_catch_per_reception,left_short_yards_per_reception,left_short_yprr,medium_avg_depth_of_target,medium_avoided_tackles,medium_caught_percent,medium_contested_catch_rate,medium_contested_receptions,medium_contested_targets,medium_drop_rate,medium_drops,medium_first_downs,medium_fumbles,medium_grades_hands_drop,medium_grades_pass_route,medium_interceptions,medium_longest,medium_pass_block_rate,medium_pass_blocks,medium_pass_plays,medium_receptions,medium_route_rate,medium_routes,medium_targeted_qb_rating,medium_targets,medium_targets_percent,medium_touchdowns,medium_yards,medium_yards_after_catch,medium_yards_after_catch_per_reception,medium_yards_per_reception,medium_yprr,penalties,right_behind_los_avg_depth_of_target,right_behind_los_avoided_tackles,right_behind_los_caught_percent,right_behind_los_contested_catch_rate,right_behind_los_contested_receptions,right_behind_los_contested_targets,right_behind_los_drop_rate,right_behind_los_drops,right_behind_los_first_downs,right_behind_los_fumbles,right_behind_los_grades_hands_drop,right_behind_los_grades_pass_route,right_behind_los_interceptions,right_behind_los_longest,right_behind_los_pass_block_rate,right_behind_los_pass_blocks,right_behind_los_pass_plays,right_behind_los_receptions,right_behind_los_route_rate,right_behind_los_routes,right_behind_los_targeted_qb_rating,right_behind_los_targets,right_behind_los_targets_percent,right_behind_los_touchdowns,right_behind_los_yards,right_behind_los_yards_after_catch,right_behind_los_yards_after_catch_per_reception,right_behind_los_yards_per_reception,right_behind_los_yprr,right_deep_grades_hands_drop,right_deep_grades_pass_route,right_deepavg_depth_of_target,right_deepavoided_tackles,right_deepcaught_percent,right_deepcontested_catch_rate,right_deepcontested_receptions,right_deepcontested_targets,right_deepdrop_rate,right_deepdrops,right_deepfirst_downs,right_deepfumbles,right_deepinterceptions,right_deeplongest,right_deeppass_block_rate,right_deeppass_blocks,right_deeppass_plays,right_deepreceptions,right_deeproute_rate,right_deeproutes,right_deeptargeted_qb_rating,right_deeptargets,right_deeptargets_percent,right_deeptouchdowns,right_deepyards,right_deepyards_after_catch,right_deepyards_after_catch_per_reception,right_deepyards_per_reception,right_deepyprr,right_medium_avg_depth_of_target,right_medium_avoided_tackles,right_medium_caught_percent,right_medium_contested_catch_rate,right_medium_contested_receptions,right_medium_contested_targets,right_medium_drop_rate,right_medium_drops,right_medium_first_downs,right_medium_fumbles,right_medium_grades_hands_drop,right_medium_grades_pass_route,right_medium_interceptions,right_medium_longest,right_medium_pass_block_rate,right_medium_pass_blocks,right_medium_pass_plays,right_medium_receptions,right_medium_route_rate,right_medium_routes,right_medium_targeted_qb_rating,right_medium_targets,right_medium_targets_percent,right_medium_touchdowns,right_medium_yards,right_medium_yards_after_catch,right_medium_yards_after_catch_per_reception,right_medium_yards_per_reception,right_medium_yprr,right_short_avg_depth_of_target,right_short_avoided_tackles,right_short_caught_percent,right_short_contested_catch_rate,right_short_contested_receptions,right_short_contested_targets,right_short_drop_rate,right_short_drops,right_short_first_downs,right_short_fumbles,right_short_grades_hands_drop,right_short_grades_pass_route,right_short_interceptions,right_short_longest,right_short_pass_block_rate,right_short_pass_blocks,right_short_pass_plays,right_short_receptions,right_short_route_rate,right_short_routes,right_short_targeted_qb_rating,right_short_targets,right_short_targets_percent,right_short_touchdowns,right_short_yards,right_short_yards_after_catch,right_short_yards_after_catch_per_reception,right_short_yards_per_reception,right_short_yprr,short_avg_depth_of_target,short_avoided_tackles,short_caught_percent,short_contested_catch_rate,short_contested_receptions,short_contested_targets,short_drop_rate,short_drops,short_first_downs,short_fumbles,short_grades_hands_drop,short_grades_pass_route,short_interceptions,short_longest,short_pass_block_rate,short_pass_blocks,short_pass_plays,short_receptions,short_route_rate,short_routes,short_targeted_qb_rating,short_targets,short_targets_percent,short_touchdowns,short_yards,short_yards_after_catch,short_yards_after_catch_per_reception,short_yards_per_reception,short_yprr
Justin Jefferson,61398,WR,MIN,18,185,-2.1,0,94.4,,0,0,0.0,0,4,0,82.2,85.8,0,17,0.0,0,18,17,100.0,18,88.0,18,9.7,0,92,128,7.5,5.4,5.11,-2.1,0,100.0,,0,0,0.0,0,3,0,78.0,87.8,0,17,0.0,0,62,10,93.5,58,92.1,10,5.4,0,61,82,8.2,6.1,1.05,33.4,0,40.0,50.0,1,2,33.3,1,2,0,29.9,90.3,1,64,0.0,0,18,2,77.8,14,47.9,5,2.7,0,92,31,15.5,46.0,6.57,13.1,6,80.8,71.4,5,7,4.5,1,21,0,71.5,99.4,0,46,0.0,0,78,21,91.0,71,144.4,26,14.1,2,370,91,4.3,17.6,5.21,4.9,2,88.0,66.7,2,3,0.0,0,9,0,84.9,91.9,0,11,0.0,0,165,22,96.4,159,103.2,25,13.5,1,139,33,1.5,6.3,0.87,0,27.5,1,60.7,61.5,8,13,10.5,2,17,0,67.7,99.9,2,64,0.0,0,32,17,87.5,28,86.9,28,15.1,1,594,146,8.6,34.9,21.21,18,-2.0,0,100.0,,0,0,0.0,0,1,0,68.3,75.8,0,9,0.0,0,17,2,94.1,16,93.8,2,1.1,0,13,17,8.5,6.5,0.81,27.6,0,72.7,66.7,2,3,11.1,1,8,0,76.5,98.6,0,47,0.0,0,27,8,96.3,26,114.8,11,5.9,0,286,69,8.6,35.8,11.0,14.3,0,46.4,22.2,2,9,13.3,2,11,0,47.7,91.9,2,25,0.0,0,49,13,98.0,48,42.3,28,15.1,0,210,15,1.2,16.2,4.38,4.3,1,84.6,66.7,2,3,4.3,1,7,0,73.5,92.0,1,20,0.0,0,72,22,93.1,67,94.2,26,14.1,1,192,104,4.7,8.7,2.87,13.9,6,60.6,50.0,10,20,7.0,3,37,0,57.7,98.5,2,47,0.0,0,71,40,93.0,66,103.7,66,35.7,4,690,140,3.5,17.3,10.45,0,-2.2,0,83.3,,0,0,0.0,0,0,0,73.4,62.8,0,7,0.0,0,22,5,95.5,21,79.2,6,3.2,0,18,29,5.8,3.6,0.86,75.6,98.8,24.8,1,58.3,62.5,5,8,0.0,0,7,0,1,41,0.0,0,26,7,84.6,22,95.8,12,6.5,1,216,46,6.6,30.9,9.82,14.5,0,50.0,75.0,3,4,0.0,0,5,0,49.2,92.2,0,47,0.0,0,35,6,97.1,34,121.5,12,6.5,2,110,34,5.7,18.3,3.24,4.1,1,77.3,0.0,0,1,5.6,1,9,0,68.0,88.6,0,24,0.0,0,78,17,94.9,74,110.0,22,11.9,1,150,88,5.2,8.8,2.03,4.5,4,83.6,57.1,4,7,3.2,2,25,0,84.4,93.8,1,24,0.0,0,77,61,94.8,73,102.1,73,39.5,3,481,225,3.7,7.9,6.59
Travis Kelce,7844,TE,KC,20,182,-2.1,5,90.5,,0,0,0.0,0,6,0,83.2,91.6,1,18,0.0,0,21,19,100.0,21,97.2,21,11.5,2,94,134,7.1,4.9,4.48,-2.2,5,94.4,,0,0,0.0,0,5,0,82.2,92.1,0,18,6.4,5,78,17,91.0,71,106.0,18,9.9,1,90,127,7.5,5.3,1.27,20.0,0,66.7,,0,0,0.0,0,2,0,68.3,94.3,0,52,9.1,2,22,2,63.6,14,109.7,3,1.6,0,74,34,17.0,37.0,5.29,14.0,4,73.1,60.0,3,5,0.0,0,19,1,84.9,99.9,2,46,0.0,0,80,19,92.5,74,121.5,26,14.3,3,379,115,6.1,19.9,5.12,4.5,9,82.7,37.5,3,8,6.9,5,41,1,67.7,96.6,0,32,0.0,0,167,67,98.2,164,133.8,81,44.5,9,586,293,4.4,8.7,3.57,0,24.9,0,25.0,0.0,0,3,25.0,1,3,0,36.2,90.5,0,52,0.0,0,12,3,100.0,12,64.9,12,6.6,0,109,43,14.3,36.3,9.08,16,-1.5,0,100.0,,0,0,0.0,0,1,0,68.3,62.2,0,3,0.0,0,18,2,94.4,17,118.8,2,1.1,1,4,7,3.5,2.0,0.24,28.8,0,20.0,0.0,0,1,0.0,0,1,0,64.7,84.8,0,35,4.2,1,24,1,87.5,21,56.3,5,2.7,0,35,9,9.0,35.0,1.67,14.8,0,75.0,100.0,1,1,0.0,0,3,0,70.5,93.7,0,25,3.7,1,27,3,88.9,24,156.3,4,2.2,1,57,21,7.0,19.0,2.38,5.9,3,58.3,0.0,0,1,0.0,0,6,0,75.6,95.5,0,34,7.4,5,68,7,91.2,62,83.0,12,6.6,0,93,54,7.7,13.3,1.5,14.1,6,70.5,62.5,5,8,0.0,0,31,1,89.3,99.9,2,46,0.0,0,48,31,91.7,44,131.8,44,24.2,5,627,198,6.4,20.2,14.25,0,-2.0,0,0.0,,0,0,,0,0,0,,58.8,1,0,0.0,0,15,0,100.0,15,0.0,1,0.5,0,0,0,,,0.0,27.9,40.4,23.8,0,0.0,0.0,0,2,100.0,1,0,0,0,0,0.0,0,33,0,78.8,26,39.6,4,2.2,0,0,0,,,0.0,14.0,2,64.3,50.0,1,2,0.0,0,9,0,77.3,98.7,0,29,4.8,2,42,9,88.1,37,131.5,14,7.7,1,191,62,6.9,21.2,5.16,4.1,2,83.3,100.0,2,2,0.0,0,5,0,78.0,91.1,0,18,9.7,6,62,10,85.5,53,96.9,12,6.6,0,87,50,5.0,8.7,1.64,4.6,14,80.0,45.5,5,11,5.6,5,52,1,75.0,97.5,0,34,0.0,0,110,84,95.5,105,125.6,105,57.7,9,766,397,4.7,9.1,7.3
Tyreek Hill,10799,WR,MIA,18,181,-3.0,4,95.2,100.0,1,1,0.0,0,3,0,85.3,87.0,0,15,0.0,0,25,20,84.0,21,82.1,21,11.6,0,78,138,6.9,3.9,3.71,-2.8,3,100.0,,0,0,0.0,0,1,0,79.4,68.7,0,8,0.0,0,26,12,100.0,26,80.6,12,6.6,0,40,73,6.1,3.3,1.54,36.6,0,40.0,50.0,3,6,20.0,2,8,0,35.7,94.3,2,64,0.0,0,33,8,93.9,31,81.3,20,11.0,2,332,21,2.6,41.5,10.71,13.2,1,69.2,66.7,4,6,3.6,1,25,0,75.5,96.8,2,28,0.0,0,102,27,97.1,99,84.3,39,21.5,0,430,74,2.7,15.9,4.34,4.5,6,85.7,33.3,1,3,4.0,1,11,0,74.2,94.2,0,29,0.0,0,93,24,91.4,85,110.7,28,15.5,1,216,114,4.8,9.0,2.54,0,31.5,0,48.7,40.0,4,10,9.5,2,19,1,57.1,97.2,2,64,0.0,0,46,19,84.8,39,113.0,39,21.5,5,669,104,5.5,35.2,17.15,17,-5.0,1,100.0,,0,0,0.0,0,2,0,73.4,92.5,0,15,0.0,0,20,3,90.0,18,100.0,3,1.7,0,24,39,13.0,8.0,1.33,27.3,0,55.6,33.3,1,3,0.0,0,5,1,73.4,90.4,0,60,0.0,0,24,5,87.5,21,137.5,9,5.0,1,149,26,5.2,29.8,7.1,14.5,0,57.1,100.0,1,1,0.0,0,7,0,76.5,96.2,1,19,0.0,0,26,8,96.2,25,57.7,14,7.7,0,127,11,1.4,15.9,5.08,2.9,0,69.2,0.0,0,1,0.0,0,4,0,78.0,82.6,2,18,0.0,0,61,9,96.7,59,40.1,13,7.2,0,62,42,4.7,6.9,1.05,13.7,1,66.7,70.0,7,10,2.3,1,39,0,83.0,99.2,3,28,0.0,0,65,42,96.9,63,82.6,63,34.8,0,678,103,2.5,16.1,10.76,0,-2.5,0,83.3,100.0,1,1,0.0,0,0,0,75.6,77.0,0,9,0.0,0,18,5,88.9,16,79.2,6,3.3,0,14,26,5.2,2.8,0.88,74.6,96.8,25.3,0,60.0,0.0,0,1,0.0,0,6,0,0,60,0.0,0,28,6,85.7,24,143.8,10,5.5,2,188,57,9.5,31.3,7.83,14.8,0,70.0,66.7,2,3,0.0,0,7,0,75.6,96.0,0,22,0.0,0,35,7,94.3,33,110.8,10,5.5,0,121,18,2.6,17.3,3.67,4.8,1,70.6,0.0,0,1,7.7,1,5,0,61.8,78.1,0,18,0.0,0,54,12,100.0,54,99.1,17,9.4,1,76,23,1.9,6.3,1.41,4.2,7,77.6,20.0,1,5,4.3,2,20,0,77.3,93.3,2,29,0.0,0,60,45,96.7,58,89.2,58,32.0,2,354,179,4.0,7.9,6.1
Davante Adams,8688,WR,LV,17,168,-3.0,6,90.0,,0,0,0.0,0,4,0,77.3,92.8,1,13,0.0,0,10,9,100.0,10,54.6,10,6.0,0,66,95,10.6,7.3,6.6,-2.0,2,100.0,,0,0,0.0,0,0,0,68.3,61.9,0,4,0.0,0,38,2,89.5,34,81.3,2,1.2,0,7,11,5.5,3.5,0.21,30.2,0,35.7,33.3,1,3,16.7,1,5,0,45.8,97.6,1,58,0.0,0,38,5,92.1,35,93.8,14,8.3,4,235,72,14.4,47.0,6.71,14.9,1,62.5,100.0,2,2,0.0,0,10,0,78.7,95.9,1,27,0.0,0,60,10,91.7,55,94.8,16,9.5,1,176,29,2.9,17.6,3.2,4.8,6,77.8,33.3,1,3,6.7,2,13,0,67.5,92.5,1,17,0.0,0,136,28,96.3,131,91.7,36,21.4,1,236,112,4.0,8.4,1.8,0,29.2,0,39.5,54.5,6,11,16.7,3,15,0,38.1,99.9,3,60,0.0,0,40,15,95.0,38,93.8,38,22.6,9,593,121,8.1,39.5,15.61,23,-2.0,0,80.0,,0,0,0.0,0,2,0,72.1,91.6,1,13,6.3,1,16,4,93.8,15,50.4,5,3.0,0,28,37,9.3,7.0,1.87,27.3,0,23.5,40.0,2,5,33.3,2,4,0,28.7,82.7,2,60,0.0,0,28,4,96.4,27,63.2,17,10.1,2,149,39,9.8,37.3,5.52,13.4,1,42.9,42.9,3,7,0.0,0,8,1,77.3,92.5,0,41,0.0,0,39,9,94.9,37,101.5,21,12.5,2,161,46,5.1,17.9,4.35,5.8,1,75.0,66.7,2,3,0.0,0,5,0,79.4,93.3,0,16,0.0,0,60,12,100.0,60,91.7,16,9.5,0,104,46,3.8,8.7,1.73,14.1,2,48.0,42.9,6,14,4.0,1,22,1,74.4,95.6,1,41,0.0,0,53,24,94.3,50,88.3,50,29.8,3,414,87,3.6,17.3,8.28,0,-5.3,4,100.0,,0,0,0.0,0,2,0,70.5,91.6,0,12,0.0,0,14,3,92.9,13,109.7,3,1.8,0,31,47,15.7,10.3,2.38,74.6,99.9,32.0,0,85.7,100.0,3,3,0.0,0,6,0,0,45,0.0,0,24,6,83.3,20,158.3,7,4.2,3,209,10,1.7,34.8,10.45,14.2,0,38.5,20.0,1,5,16.7,1,4,0,46.3,79.1,0,21,0.0,0,23,5,100.0,23,58.8,13,7.7,0,77,12,2.4,15.4,3.35,5.4,1,66.7,0.0,0,3,0.0,0,7,0,80.0,93.1,0,22,0.0,0,62,12,93.5,58,100.0,18,10.7,1,103,41,3.4,8.6,1.78,5.2,8,74.3,33.3,3,9,3.7,2,25,0,81.0,95.4,1,22,0.0,0,75,52,93.3,70,93.9,70,41.7,2,443,199,3.8,8.5,6.33
CeeDee Lamb,61570,WR,DAL,19,167,-2.8,5,91.3,,0,0,4.5,1,5,0,71.5,72.8,0,10,0.0,0,23,21,100.0,23,83.3,23,13.8,0,92,152,7.2,4.4,4.0,-3.1,0,91.7,,0,0,0.0,0,3,0,78.7,78.6,0,10,0.0,0,32,11,100.0,32,80.6,12,7.2,0,40,74,6.7,3.6,1.25,25.8,0,46.2,25.0,1,4,0.0,0,6,0,74.6,95.2,3,34,0.0,0,27,6,88.9,24,91.8,13,7.8,2,160,12,2.0,26.7,6.67,14.8,3,75.0,71.4,5,7,0.0,0,15,0,81.1,98.3,0,39,0.0,0,60,15,100.0,60,133.3,20,12.0,1,269,52,3.5,17.9,4.48,4.8,3,76.7,50.0,4,8,8.3,3,13,0,60.5,90.9,1,25,0.0,0,170,33,97.6,166,96.9,43,25.7,1,338,181,5.5,10.2,2.04,0,28.3,0,51.7,44.4,4,9,6.3,1,15,0,65.6,99.1,4,46,0.0,0,31,15,93.5,29,97.3,29,17.4,4,424,43,2.9,28.3,14.62,9,-2.2,1,100.0,,0,0,0.0,0,1,0,73.4,70.9,0,6,0.0,0,20,5,100.0,20,87.5,5,3.0,0,25,36,7.2,5.0,1.25,27.5,0,70.0,100.0,2,2,12.5,1,7,0,52.1,97.9,1,46,0.0,0,26,7,96.2,25,112.5,10,6.0,2,213,30,4.3,30.4,8.52,13.8,1,81.8,50.0,1,2,10.0,1,9,0,56.7,95.9,0,26,0.0,0,38,9,100.0,38,149.1,11,6.6,1,155,28,3.1,17.2,4.08,3.7,3,73.7,,0,0,0.0,0,6,0,80.6,90.8,0,22,0.0,0,61,14,98.4,60,123.6,19,11.4,2,114,69,4.9,8.1,1.9,14.4,5,70.5,46.2,6,13,3.1,1,31,0,78.9,98.8,0,39,0.0,0,48,31,91.7,44,133.2,44,26.3,3,525,96,3.1,16.9,11.93,0,-2.8,4,83.3,,0,0,16.7,1,1,0,46.3,52.7,0,10,0.0,0,22,5,95.5,21,85.4,6,3.6,0,27,42,8.4,5.4,1.29,68.3,91.9,34.8,0,33.3,33.3,1,3,0.0,0,2,0,0,27,0.0,0,21,2,66.7,14,65.3,6,3.6,0,51,1,0.5,25.5,3.64,14.4,1,53.8,0.0,0,4,0.0,0,7,0,77.3,90.9,0,22,0.0,0,45,7,84.4,38,105.0,13,7.8,1,101,16,2.3,14.4,2.66,4.9,0,77.8,,0,0,12.5,1,5,0,54.5,73.7,0,15,0.0,0,65,7,93.8,61,90.3,9,5.4,0,51,14,2.0,7.3,0.84,4.5,6,76.1,50.0,4,8,6.9,4,24,0,67.2,92.1,1,25,0.0,0,73,54,97.3,71,103.2,71,42.5,3,503,264,4.9,9.3,7.08
Stefon Diggs,9579,WR,BUF,18,166,-2.4,3,100.0,,0,0,0.0,0,3,0,78.7,74.4,0,13,0.0,0,11,11,100.0,11,79.2,11,6.6,0,31,57,5.2,2.8,2.82,-2.4,2,100.0,,0,0,0.0,0,2,0,75.6,78.3,0,13,0.0,0,28,7,100.0,28,82.7,7,4.2,0,27,44,6.3,3.9,0.96,34.3,1,71.4,100.0,1,1,0.0,0,5,0,73.4,99.9,0,53,0.0,0,25,5,88.0,22,153.3,7,4.2,1,188,17,3.4,37.6,8.55,13.4,2,63.6,25.0,1,4,12.5,2,13,0,49.8,94.8,1,21,0.0,0,60,14,95.0,57,115.9,22,13.3,3,212,24,1.7,15.1,3.72,4.9,1,86.1,50.0,1,2,6.1,2,17,1,68.2,93.8,0,41,0.0,0,124,31,98.4,122,113.9,36,21.7,1,328,179,5.8,10.6,2.69,0,32.4,2,40.0,25.0,2,8,12.5,2,14,0,53.1,99.9,0,53,0.0,0,43,14,81.4,35,125.6,35,21.1,4,514,38,2.7,36.7,14.69,4,-2.0,0,100.0,,0,0,0.0,0,0,0,64.7,60.5,0,-1,0.0,0,13,1,100.0,13,79.2,1,0.6,0,-1,1,1.0,-1.0,-0.08,31.9,1,30.8,16.7,1,6,20.0,1,4,0,42.1,92.8,0,52,0.0,0,42,4,90.5,38,105.3,13,7.8,1,162,15,3.8,40.5,4.26,14.8,1,55.6,75.0,3,4,28.6,2,5,0,29.2,81.1,0,21,0.0,0,33,5,93.9,31,120.1,9,5.4,1,75,16,3.2,15.0,2.42,5.3,2,68.2,33.3,1,3,6.3,1,7,0,65.6,87.9,0,16,0.0,0,62,15,98.4,61,83.0,22,13.3,0,127,55,3.7,8.5,2.08,14.4,3,66.7,61.5,8,13,12.5,4,27,0,46.5,96.8,1,21,0.0,0,45,28,93.3,42,129.2,42,25.3,6,422,41,1.5,15.1,10.05,0,-2.3,1,100.0,,0,0,0.0,0,1,0,70.5,61.6,0,7,0.0,0,19,3,100.0,19,79.2,3,1.8,0,5,12,4.0,1.7,0.26,52.1,95.6,31.9,0,33.3,0.0,0,1,16.7,1,5,0,0,53,0.0,0,38,5,84.2,32,115.0,15,9.0,2,164,6,1.2,32.8,5.13,16.1,0,81.8,80.0,4,5,0.0,0,9,0,77.3,96.5,0,19,0.0,0,38,9,92.1,35,157.4,11,6.6,2,135,1,0.1,15.0,3.86,4.3,4,100.0,,0,0,0.0,0,10,0,84.1,90.5,0,19,0.0,0,65,20,92.3,60,99.2,20,12.0,0,156,70,3.5,7.8,2.6,4.8,7,84.6,40.0,2,5,4.3,3,34,1,79.2,94.3,0,41,0.0,0,81,66,96.3,78,103.6,78,47.0,1,611,304,4.6,9.3,7.83
